,VENTA,BRUTA,CONSUI,AGREGA,CTO,CTOINS,GASTOS,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ENERGIA,FLETES,PUBLICI,OTROS,TOTPERSO,PERREMUN,SUELDOS,PRESTAC,TOTREM,INVINI,INVFIN,INVPRO,ROTACION,outlier_label,outlier_score,is_outlier
8102,389557865.0,19965396.0,9165613.0,10799783.0,369592469.0,369592469.0,380947064.0,0.0,21292.0,186813.0,75487.0,2087724.0,454728.0,181781.0,2443121.0,1024348.0,1512612.0,114.0,114.0,3171946.0,1585209.0,4595508.2,3239191.0,15554918.0,9397054.5,369592469.0,-1,-0.5563895421991166,True
6830,143357189.2,29256870.0,9066957.5,20189912.5,114081751.0,114081751.0,123877317.0,17704.0,326.0,183277.0,33028.0,2866202.0,110030.0,3676993.0,118298.0,240843.0,103805.5,391.0,385.0,7565336.0,3291302.0,8657036.64,19738202.0,26223965.0,22981083.5,114081751.0,-1,-0.5553993053228344,True
4271,103177123.4,42944840.0,13205282.0,29739558.0,60234956.0,60234956.0,76604452.0,128.0,0.0,3161107.0,0.0,293548.0,179225.0,142807.0,1041506.0,98307.0,4322121.0,253.0,131.0,10896328.0,3758634.0,13755755.76,51884625.0,60234956.0,56059790.5,60234956.0,-1,-0.5548874952964382,True
3997,283449744.1,36626901.0,7138718.0,29488183.0,246804432.0,246804432.0,256211721.0,7321.0,52000.0,1296592.0,0.0,992993.0,380898.0,129307.0,797632.0,55552.0,2000061.0,280.0,275.0,6393078.0,2973977.0,9063173.8,27603203.0,37447857.0,32525530.0,246804432.0,-1,-0.5548499718220448,True
9680,74602505.0,31959185.0,22387438.5,9571746.5,42643320.0,42643320.0,65217391.0,5369.0,5027102.0,947277.0,0.0,441198.0,789145.0,267796.0,11999120.0,73527.0,900377.5,139.0,135.0,3163346.0,1396773.0,4381650.84,1711177.0,1564171.0,1637674.0,42643320.0,-1,-0.554836944125689,True
4282,131034486.0,59833460.0,31421375.0,28412085.0,71201026.0,71201026.0,102184087.0,0.0,0.0,843660.0,0.0,124290.0,99354.0,5741.0,901873.0,19690935.0,3003718.0,137.0,61.0,8657544.0,3455527.0,11769436.52,18726213.0,32763737.0,25744975.0,71201026.0,-1,-0.5548246086809465,True
89,49491594.0,22017255.0,17744928.0,4272327.0,27474339.0,27474339.0,46740754.0,5270.0,340990.0,506086.0,12658.0,13356551.0,198100.0,948174.0,1127986.0,44426.0,992640.0,194.0,183.0,5799496.0,2077013.0,7626178.6,58937364.0,54817261.0,56877312.5,27474339.0,-1,-0.5545020568458447,True
8687,216065817.4,34367832.0,8061139.0,26306693.0,158117974.0,181717223.0,194668144.0,0.0,0.0,562764.0,666074.0,1893148.0,677446.0,409213.0,251851.0,2084769.0,234826.0,258.0,249.0,9737998.0,3659710.0,12858254.72,14086299.0,38363066.0,26224682.5,158117974.9,-1,-0.5543047456171137,True
71,64287161.07,27038571.0,6881550.5,20157020.5,37253984.0,37253984.0,46110386.0,2403.0,0.0,347072.0,1811275.0,2031729.0,282479.0,371690.0,116951.0,317219.0,771188.5,286.0,274.0,15660247.0,7118662.0,22204684.72,10076403.0,13634184.0,11855293.5,37253984.0,-1,-0.5539086919590722,True
5894,151426381.0,70409270.0,32548702.5,37860567.5,18388374.0,81017111.0,108541101.0,713.0,0.0,153483.0,0.0,214753.0,4534.0,630754.0,5237374.0,8906666.0,1766805.5,116.0,103.0,5512411.0,2790259.0,8133797.04,12392642.0,15147897.0,13770269.5,18388378.55,-1,-0.5538338595123267,True
2950,247672716.0,43718889.0,9812010.0,33906879.0,203759283.0,203953827.0,218787598.0,45.0,0.0,554734.0,2666995.0,806790.0,165220.0,681065.0,142367.0,663236.0,1143428.0,201.0,186.0,5511643.0,1878999.0,7187012.52,16277724.0,15686992.0,15982358.0,203759283.0,-1,-0.5533374529355253,True
8761,181179671.4,41510256.0,10655753.5,30854502.5,139515586.0,139660101.0,155795845.0,4284.0,50043.0,598066.0,33939.0,1558996.0,288050.0,580610.0,2095428.0,1167065.0,1523319.5,371.0,364.0,11119784.0,4942287.0,15614045.76,19510682.0,18524814.0,19017748.0,139515586.0,-1,-0.5530431971761808,True
5885,53552186.0,16478749.0,10805447.0,5673302.0,37073437.0,37073437.0,53571873.0,0.0,0.0,2207165.0,0.0,1377899.0,196909.0,80462.0,60011.0,83512.0,3016536.0,336.0,325.0,15530313.0,8977475.0,23918957.56,0.0,0.0,0.0,0.0,-1,-0.5520265038325884,True
8232,150570425.0,34337717.0,9895537.0,24442180.0,116232708.0,116232708.0,128121756.0,599.0,162699.0,1092644.0,205740.0,5135399.0,70068.0,360647.0,1173926.0,319586.0,314866.0,467.0,455.0,8744605.0,3696373.0,11841881.0,21423591.0,36933280.0,29178435.5,116232708.0,-1,-0.5518344310791067,True
3898,85340098.0,39651769.0,15281253.0,24370516.0,45688329.0,45688329.0,64018728.0,0.0,1282673.0,247906.0,0.0,9080986.0,153081.0,434192.0,1048634.0,1274201.0,1187434.0,261.0,241.0,8155058.0,2981325.0,10826753.92,10873677.0,22124507.0,16499092.0,45688329.0,-1,-0.5512268654505655,True
4441,255819304.0,27783096.0,13499264.5,14283831.5,228036208.0,228036208.0,237432759.0,0.0,0.0,176524.0,0.0,402883.0,173365.0,93092.0,6070044.0,7730.0,627243.5,309.0,66.0,1025475.0,472995.0,1471966.88,69119012.0,58068585.0,63593798.5,228036208.0,-1,-0.550997369018444,True
9124,355934794.0,6524086.0,3433373.5,3090712.5,349410708.0,349410708.0,353926699.0,1530.0,65106.0,56282.0,0.0,1492190.0,945258.0,116584.0,58317.0,5016.0,184827.5,193.0,193.0,3636853.0,1526498.0,4191024.56,16227667.0,13358976.0,14793321.5,349410708.0,-1,-0.5509890246288904,True
2881,148202670.0,52285432.0,9611600.0,42673832.0,95917238.0,95917238.0,107991670.0,29.0,127282.0,458067.0,0.0,790749.0,192241.0,310485.0,4725130.0,360179.0,580863.0,253.0,243.0,9715694.0,4733441.0,14058029.72,55511755.0,61090118.0,58300936.5,95917238.0,-1,-0.550917737883521,True
4074,75147416.77,30219003.0,9466100.0,20752903.0,45155590.0,45155590.0,57192050.0,2121.0,174851.0,597781.0,12133.0,3448715.0,73046.0,586821.0,1965.0,1944200.0,1322891.0,508.0,500.0,8555308.0,4007485.0,12100257.92,23521557.0,39907944.0,31714750.5,45155590.0,-1,-0.5505042020640487,True
9528,102442611.2,39145018.0,8806540.0,30338478.0,57130222.0,63302974.0,73537281.0,17644.0,160140.0,1089540.0,329147.0,908033.0,226649.0,701366.0,1657138.0,620730.0,1052487.0,321.0,307.0,11451866.0,5389415.0,16343482.32,16118673.0,23660721.0,19889697.0,57130222.31,-1,-0.5503652789052823,True
8754,155408038.0,32368820.0,11930691.0,20438129.0,123039218.0,123039218.0,138941389.0,0.0,484196.0,930706.0,2675.0,933024.0,276102.0,410843.0,4367365.0,376873.0,2480211.0,320.0,233.0,9935834.0,3555470.0,12737391.0,29630195.0,39869067.0,34749631.0,123039218.0,-1,-0.549969159441597,True
4333,178226564.0,64963125.0,18730205.5,46232919.5,113263439.0,113263439.0,133918657.0,0.0,0.0,1944266.0,0.0,1.0,62560.0,1.0,2734299.0,4924785.0,1550123.5,61.0,61.0,8456988.0,2654897.0,10737554.88,30877674.0,49093665.0,39985669.5,113263439.0,-1,-0.5499264699236007,True
4327,77587274.5,55243084.0,25845147.5,29397936.5,21871404.0,21871404.0,50642561.0,0.0,331891.0,18765454.0,1003368.0,156489.0,82382.0,139432.0,1410638.0,663691.0,2230819.5,77.0,67.0,4847364.0,2132046.0,6765969.0,8108702.0,8012308.0,8060505.0,21871404.0,-1,-0.5498921712290041,True
6013,153733039.5,51405960.0,10093282.5,41312677.5,102306575.0,102306575.0,113410016.0,0.0,50863.0,491932.0,181744.0,0.0,883709.0,104555.0,3403871.0,2775248.0,461332.5,155.0,119.0,8162004.0,4062167.0,11885709.56,39517912.0,48354987.0,43936449.5,102306575.0,-1,-0.5497340952470625,True
7275,209899254.9,35977006.0,10630700.5,25346305.5,171590297.0,173941504.0,185689368.0,23589.0,0.0,254116.0,897472.0,335259.0,37648.0,583531.0,904536.0,487747.0,2628297.5,199.0,189.0,7447937.0,2919427.0,9140714.56,12796413.0,23525562.0,18160987.5,171590297.1,-1,-0.5497221043035125,True
9666,143519882.0,34320494.0,33082939.5,1237554.5,109261248.0,109261248.0,142885121.0,128.0,21988556.0,10599639.0,0.0,37671.0,24714.0,32409.0,2662.0,0.0,32813.5,14.0,14.0,464698.0,206590.0,658306.08,424302.0,824657.0,624479.5,109261248.0,-1,-0.5493812762873586,True
3020,173213833.0,53606734.0,12968488.0,40638246.0,119607099.0,119607099.0,130661377.0,3331.0,80368.0,297190.0,449323.0,2903937.0,167577.0,521999.0,2877674.0,385730.0,1085547.0,307.0,159.0,4245304.0,1578316.0,4973236.52,50788450.0,61091672.0,55940061.0,119607099.0,-1,-0.5491980982093018,True
6096,73575626.63,39187736.0,15966673.5,23221062.5,34333813.0,34333813.0,48494918.0,0.0,0.0,293897.0,1826411.0,3431237.0,96453.0,917033.0,2212912.0,1859196.0,693284.5,265.0,260.0,6733576.0,2499354.0,9003239.32,20016929.0,32068958.0,26042943.5,34333813.0,-1,-0.5491966717635934,True
5970,449966976.0,9989464.0,3858445.0,6131019.0,439986623.0,439986623.0,446029876.0,1.0,0.0,161949.0,0.0,1.0,0.0,1.0,0.0,0.0,1106325.0,5.0,5.0,645137.0,203274.0,825015.88,42588005.0,49712314.0,46150159.5,439986623.0,-1,-0.5490943198822543,True
7321,120320798.3,19874286.33,12681741.67,7192544.667,100446512.0,100446512.0,114236371.7,31116.66667,231330.6667,501537.0,0.0,2869920.667,328326.3333,2089843.333,1009597.667,557439.3333,641051.0,321.0,273.6666667,6262049.0,3182733.0,7779957.707,16270027.0,17651071.0,16960549.0,100446512.0,-1,-0.5487825198899774,True
7508,120320798.3,19874286.33,12681741.67,7192544.667,100446512.0,100446512.0,114236371.7,31116.66667,231330.6667,501537.0,0.0,2869920.667,328326.3333,2089843.333,1009597.667,557439.3333,641051.0,321.0,273.6666667,6262049.0,3182733.0,7779957.707,16270027.0,17651071.0,16960549.0,100446512.0,-1,-0.5487825198899774,True
8234,120320798.3,19874286.33,12681741.67,7192544.667,100446512.0,100446512.0,114236371.7,31116.66667,231330.6667,501537.0,0.0,2869920.667,328326.3333,2089843.333,1009597.667,557439.3333,641051.0,321.0,273.6666667,6262049.0,3182733.0,7779957.707,16270027.0,17651071.0,16960549.0,100446512.0,-1,-0.5487825198899774,True
990,83124473.62,42208637.0,24626781.5,17581855.5,40964220.0,40964220.0,58317118.0,12319.0,215579.0,156676.0,75707.0,9617354.0,213816.0,664239.0,2216369.0,0.0,483262.5,303.0,180.0,5084513.0,1987176.0,6604054.84,40339336.0,34135887.0,37237611.5,40964220.0,-1,-0.5486207581346574,True
3704,184519697.0,24319452.0,8431970.5,15887481.5,160200245.0,160200245.0,170509502.0,56315.0,0.0,128142.0,0.0,4546673.0,88069.0,1130192.0,351274.0,92826.0,1123415.5,277.0,265.0,4601901.0,1977796.0,6373602.96,3743346.0,4633915.0,4188630.5,160200245.0,-1,-0.5482942667506364,True
1790,207297640.0,37688949.0,15563407.0,22125542.0,169608691.0,169608691.0,187237481.0,0.0,60958.0,5349425.0,0.0,371300.0,176121.0,22962.0,3195624.0,3328794.0,1651084.0,44.0,38.0,4277156.0,1212228.0,5372150.44,24996708.0,42020352.0,33508530.0,169608691.0,-1,-0.548127897151157,True
76,42673723.0,17613100.0,9453735.5,8159364.5,25060623.0,25060623.0,35937252.0,626.0,113280.0,764573.0,0.0,4156247.0,80024.0,2935585.0,48807.0,72733.0,457564.5,454.0,433.0,6660101.0,2677595.0,8882848.16,41297147.0,31868363.0,36582755.0,25060623.0,-1,-0.5480309906987312,True
3677,259020237.5,42651179.0,6989028.5,35662150.5,214512220.0,216388174.0,225050348.0,17858.0,0.0,204672.0,80053.0,874667.0,247764.0,219840.0,938958.0,652755.0,1286065.5,237.0,227.0,9144266.0,4361214.0,13102551.24,9466968.0,18668413.0,14067690.5,214512220.1,-1,-0.5476476609086243,True
6884,57998445.58,28688566.0,13800483.0,14888083.0,28647916.0,29359176.0,42288736.0,79.0,19254.0,1376096.0,2207960.0,3674555.0,1453418.0,353509.0,233202.0,455056.0,711277.0,343.0,228.0,4812138.0,2007726.0,6586059.12,4589171.0,5779958.0,5184564.5,28647916.14,-1,-0.5474549077767971,True
4953,276802134.1,24236796.0,5417224.0,18819572.0,252559537.0,252559537.0,260981403.0,2705.0,0.0,222176.0,0.0,373583.0,372714.0,293037.0,2518452.0,139929.0,1049853.0,296.0,293.0,5805367.0,2334477.0,7976248.12,30995440.0,48060519.0,39527979.5,252559537.0,-1,-0.547296401313587,True
5209,52541000.0,13817000.0,2651255.5,11165744.5,38724000.0,38724000.0,42543511.0,0.0,0.0,99000.0,0.0,40000.0,202000.0,59000.0,951000.0,21000.0,354255.5,74.0,73.0,1609601.0,555494.0,2120649.72,9234000000.0,2357000000.0,5795500000.0,38724000.0,-1,-0.5465863169262938,True
2894,275722175.8,39914542.0,13592217.0,26322325.0,235813297.0,235813297.0,248662862.0,0.0,0.0,1177173.0,0.0,951322.0,238446.0,231731.0,4415077.0,19810.0,1120942.0,368.0,217.0,6521232.0,2369218.0,8005297.4,15967113.0,27433542.0,21700327.5,235813297.0,-1,-0.5461547416650767,True
6168,318637494.7,19266043.0,8873114.5,10392928.5,299380605.0,299380605.0,308625243.0,0.0,0.0,8191104.0,0.0,647591.0,0.0,1.0,0.0,0.0,34416.5,1.0,0.0,0.0,0.0,0.0,15388941.0,15842194.0,15615567.5,299380605.0,-1,-0.5459374231848538,True
3795,158191385.0,42409574.0,11230828.0,31178746.0,115662591.0,115781811.0,126320782.0,0.0,52617.0,2126153.0,14797.0,55223.0,348591.0,213846.0,2499379.0,401171.0,899171.0,399.0,386.0,10588415.0,4167894.0,14304162.96,23701320.0,30323490.0,27012405.0,115662591.0,-1,-0.5459161124026226,True
8343,197525029.2,46275321.0,11045185.5,35230135.5,151263199.0,151284891.0,164987843.0,23550.0,0.0,143047.0,34563.0,2628633.0,264294.0,79826.0,4799710.0,462828.0,1409793.5,111.0,107.0,6891314.0,3201731.0,8175961.48,31776606.0,37190788.0,34483697.0,151263199.0,-1,-0.5459084648107061,True
2809,227060186.1,38258323.0,11431346.0,26826977.0,185671457.0,189381038.0,199815113.0,8355.0,0.0,164750.0,794880.0,2094847.0,342395.0,734020.0,253285.0,768264.0,1053785.0,285.0,143.0,5283411.0,2337913.0,6580144.12,8799271.0,35733414.0,22266342.5,185671457.2,-1,-0.5455798650604788,True
8802,226379783.0,47228670.0,16255239.5,30973430.5,179151113.0,179151113.0,198474414.0,183.0,36590.0,349557.0,5935.0,3219591.0,115060.0,130085.0,7474520.0,7250.0,1219878.5,258.0,255.0,7511614.0,1399125.0,8875715.0,12765943.0,16288849.0,14527396.0,179151113.0,-1,-0.5454892271842003,True
1869,102189702.0,28792194.0,7307605.0,21484589.0,73397508.0,73397508.0,82642050.0,106976.0,355537.0,191526.0,0.0,844539.0,150620.0,2049169.0,146168.0,198289.0,673704.0,259.0,254.0,4955466.0,2299161.0,6058354.08,32455458.0,1.0,16227729.5,73397508.0,-1,-0.5454488739914863,True
2485,301319256.0,30849608.0,8137350.0,22712258.0,270469648.0,270469648.0,282066415.0,5291.0,0.0,441763.0,0.0,378152.0,65116.0,760215.0,2702265.0,25400.0,2477746.0,185.0,182.0,3606714.0,1532387.0,4450934.0,1981695.0,2280879.0,2131287.0,270469648.0,-1,-0.5447325855033937,True
6166,110153542.0,43162393.0,17846107.0,25316286.0,66991149.0,66991149.0,82887742.0,34.0,75003.0,919106.0,2823360.0,3659495.0,29408.0,89640.0,1291718.0,10838.0,632110.0,60.0,57.0,9982895.0,4348487.0,13936140.16,16311718.0,23784001.0,20047859.5,66991149.0,-1,-0.5438878519539017,True
2854,247689120.0,45518210.0,12722614.0,32795596.0,201373528.0,202170910.0,220766494.0,1538.0,0.0,276293.0,127201.0,949650.0,98831.0,504795.0,1381035.0,787055.0,3881094.0,186.0,178.0,6775723.0,3129889.0,9618733.2,4989399.0,18149307.0,11569353.0,201373528.1,-1,-0.5438578682943137,True
8685,196842202.0,29424473.0,15666431.5,13758041.5,161861924.0,167417729.0,182152420.0,14843.0,0.0,1156193.0,128653.0,4771933.0,82741.0,463761.0,711489.0,262266.0,2072986.5,225.0,218.0,7139487.0,2987173.0,8722992.72,12386405.0,16540193.0,14463299.0,161861924.4,-1,-0.5434504838734326,True
7729,188749670.0,9468739.0,6629759.0,2838980.0,179280931.0,179280931.0,186660086.0,48926.0,3436920.0,115429.0,0.0,100300.0,307911.0,79889.0,2293223.0,0.0,100033.0,53.0,52.0,1292348.0,518348.0,1586401.48,6921880.0,26322753.0,16622316.5,179280931.0,-1,-0.5429292881636226,True
9940,80640740.65,36014776.0,14109095.0,21905681.0,44650618.0,44650618.0,60713390.0,1.0,401226.0,771597.0,1720942.0,4787235.0,73786.0,458015.0,686996.0,1209798.0,1412543.0,259.0,253.0,3689141.0,1848665.0,5429121.0,22549059.0,34741464.0,28645261.5,44650618.0,-1,-0.5429104699072965,True
3838,142249307.3,42452256.0,14658452.5,27793803.5,99794342.0,99794342.0,120288585.0,5670.0,200566.0,429239.0,0.0,757472.0,263121.0,402174.0,1646874.0,3159880.0,3941435.5,250.0,246.0,7800869.0,3227692.0,10765196.2,18775030.0,24731711.0,21753370.5,99794342.0,-1,-0.542682944315176,True
6887,145333364.0,30620753.0,5140373.5,25480379.5,114712611.0,114712611.0,123058304.0,23.0,304437.0,303961.0,0.0,21328.0,47288.0,131212.0,2779698.0,169396.0,236404.5,172.0,168.0,6400768.0,2320161.0,7703862.28,144328385.0,148608446.0,146468415.5,114712611.0,-1,-0.542571422251651,True
9016,112952493.5,35580408.0,7733619.0,27846789.0,77317445.0,77317445.0,88566163.0,0.0,1430031.0,1568328.0,0.0,393602.0,233082.0,41555.0,41274.0,25636.0,2494432.0,89.0,87.0,9630878.0,4515486.0,13731027.12,34799281.0,44249590.0,39524435.5,77317445.0,-1,-0.5420727224520238,True
5797,10122229.0,4682089.0,2159562.0,2522527.0,5440140.0,5440140.0,9065789.0,0.0,0.0,452450.0,0.0,150871.0,59023.0,6179.0,39222.0,55148.0,1343784.0,51.0,51.0,1525409.0,832593.0,2317548.16,3168346626.0,4978526243.0,4073436435.0,5440140.0,-1,-0.541404611699734,True
4363,131855657.0,32809024.0,10518967.0,22290057.0,99046633.0,99046633.0,112147362.0,13963.0,0.0,4329385.0,678975.0,690301.0,47018.0,69526.0,1650686.0,668700.0,1333436.0,82.0,80.0,10844456.0,4222583.0,14550348.84,17662000.0,17995000.0,17828500.0,99046633.0,-1,-0.5413300717244329,True
6859,144688107.0,35928626.0,12541772.0,23386854.0,108759481.0,108759481.0,124902366.0,38.0,47063.0,423602.0,1011988.0,2834346.0,468352.0,543050.0,2433295.0,569426.0,3007359.0,157.0,132.0,5974701.0,2624883.0,7508130.28,27356067.0,22788735.0,25072401.0,108759481.0,-1,-0.5412840574424722,True
9196,150374201.5,47586156.0,13151932.0,34434224.0,102793740.0,102793740.0,113827756.0,0.0,2074402.0,211079.0,2047266.0,825794.0,172860.0,34005.0,1949110.0,861681.0,602198.0,172.0,47.0,3136587.0,1377968.0,3962717.4,12480000.0,7438469.0,9959234.5,102793740.0,-1,-0.5409199837216083,True
4279,201652603.3,31148192.0,9434020.0,21714172.0,170498629.0,170498629.0,180755486.0,0.0,803722.0,743322.0,0.0,806060.0,68647.0,1200876.0,2604610.0,171580.0,484571.0,259.0,249.0,6913281.0,2809769.0,9403657.12,7520363.0,9060002.0,8290182.5,170498629.0,-1,-0.5406546605679821,True
7829,168772568.0,31615551.0,10922195.0,20693356.0,137157017.0,137157017.0,149040125.0,808199.0,0.0,143883.0,0.0,1990.0,22445.0,243797.0,9249636.0,0.0,388080.0,27.0,27.0,1346473.0,533696.0,1666086.68,5024542.0,6274481.0,5649511.5,137157017.0,-1,-0.5405876796824644,True
5511,107368000.0,57123000.0,29951513.0,27171487.0,50245000.0,50245000.0,80613757.0,1587.0,68587.0,425874.0,869874.0,668745.0,223698.0,16985.0,3258874.0,19759854.0,0.0,129.0,97.0,2778088.0,1135960.0,3616975.76,15305390.0,21587586.0,18446488.0,50245000.0,-1,-0.5403153854815805,True
7268,250323613.6,38686425.0,8411508.5,30274916.5,210217124.0,211876256.0,223054400.0,441.0,0.0,847716.0,271481.0,2940737.0,243525.0,281818.0,360222.0,1016158.0,753207.5,230.0,221.0,8802473.0,3613945.0,11979274.16,8549944.0,20148700.0,14349322.0,210217124.1,-1,-0.540253109731671,True
7339,230431272.0,44353279.0,6022599.0,38330680.0,186077993.0,186077993.0,195742080.0,3612.0,0.0,208972.0,0.0,1754685.0,1290639.0,174798.0,1115592.0,13036.0,513768.0,224.0,217.0,7017400.0,2667136.0,9424606.76,17865753.0,32304867.0,25085310.0,186077993.0,-1,-0.5400632815116067,True
2855,175234704.0,27544969.0,11403172.0,16141797.0,146563735.0,147689735.0,163493960.0,0.0,0.0,1119928.0,0.0,1476937.0,280135.0,667402.0,454216.0,1040393.0,2683584.0,261.0,241.0,10430795.0,4359634.0,14361526.24,18972861.0,33940595.0,26456728.0,146563735.0,-1,-0.5399278153303534,True
315,86688303.07,60763463.0,19880657.0,40882806.0,25918619.0,25918619.0,43823811.0,869.0,433559.0,219637.0,732608.0,11598848.0,205225.0,599266.0,900802.0,254316.0,411414.0,181.0,93.0,4910588.0,1873514.0,6614883.88,3927437.0,4739175.0,4333306.0,25918619.0,-1,-0.5397227991171132,True
4529,134305513.1,37795583.0,13426584.0,24368999.0,95561992.0,96515300.0,112940605.0,0.0,699055.0,4479227.0,0.0,306992.0,172057.0,19608.0,1718989.0,3414531.0,1247241.0,86.0,80.0,7851552.0,3361222.0,10825319.24,19994407.0,25660041.0,22827224.0,95561992.04,-1,-0.5393949130948323,True
6327,94905084.0,14177489.0,7467643.5,6709845.5,80727595.0,80727595.0,89893233.0,0.0,0.0,492740.0,747302.0,13330.0,435053.0,114961.0,207962.0,0.0,2096600.5,181.0,124.0,22739216.0,5728288.0,27788152.4,2009426.0,6458712.0,4234069.0,80727595.0,-1,-0.539346912634367,True
9530,70996005.0,38324481.0,11049840.5,27274640.5,32658324.0,32671524.0,45595416.0,112.0,45759.0,1055074.0,0.0,6759239.0,39894.0,301594.0,27383.0,974693.0,124057.5,401.0,390.0,13517123.0,2861150.0,14619392.8,6365171.0,10967654.0,8666412.5,32658324.0,-1,-0.5386625479891262,True
3068,111523934.0,46111950.0,14369246.5,31742703.5,65411984.0,65411984.0,78513937.0,0.0,0.0,459345.0,191495.0,1830059.0,378861.0,290794.0,1953819.0,1893987.0,2193665.5,388.0,243.0,9718097.0,2907201.0,12256080.64,34872912.0,24357835.0,29615373.5,65411984.0,-1,-0.5386610971909441,True
766,84765477.0,31435969.0,6014938.5,25421030.5,53329508.0,53329508.0,60762721.0,52718.0,160906.0,784535.0,0.0,170249.0,107593.0,182930.0,1382869.0,886250.0,832619.5,355.0,350.0,9817018.0,3652699.0,13185950.16,17723624.0,39758822.0,28741223.0,53329508.0,-1,-0.5386546445490511,True
7281,121151768.0,32902148.0,9473248.0,23428900.0,88249620.0,88249620.0,97239906.0,0.0,673813.0,538833.0,1297502.0,530980.0,60550.0,151737.0,2940915.0,1334609.0,280249.0,216.0,169.0,7027674.0,3024220.0,8741552.44,31432482.0,52740156.0,42086319.0,88249620.0,-1,-0.5384704167375843,True
2928,190806724.0,28661818.0,9824855.0,18836963.0,162144906.0,162144906.0,170744137.0,130.0,0.0,53531.0,1372428.0,444000.0,236943.0,251819.0,2244250.0,12001.0,1051802.0,164.0,15.0,702561.0,333707.0,999940.04,78225428.0,40432332.0,59328880.0,162144906.0,-1,-0.5384366477925658,True
6210,163338547.0,62202583.0,7937833.0,54264750.0,101135964.0,101135964.0,109678347.0,0.0,0.0,1131936.0,0.0,1515383.0,161931.0,71407.0,3608222.0,14388.0,0.0,192.0,190.0,12306337.0,6140723.0,17907744.32,9437517.0,10072559.0,9755038.0,101135964.0,-1,-0.5379957755220268,True
4555,168094169.0,20019909.0,9357145.0,10662764.0,125331843.0,148074260.0,157075093.0,0.0,0.0,5806737.0,0.0,784725.0,439949.0,100269.0,915201.0,82077.0,150399.0,153.0,143.0,11460863.0,6256072.0,17012442.8,9900274.0,12823473.0,11361873.5,125331845.0,-1,-0.5374342301587504,True
500,130938130.9,58383474.0,11768401.0,46615073.0,72560028.0,72560028.0,88189852.0,0.0,0.0,6814897.0,0.0,397497.0,261070.0,32462.0,922803.0,243701.0,1921072.0,77.0,75.0,9438563.0,4035175.0,13130459.28,17980814.0,31094196.0,24537505.0,72560028.0,-1,-0.5374341534565329,True
3054,167929831.7,42713266.0,9613011.0,33100255.0,125232293.0,125232293.0,135907428.0,0.0,244991.0,351580.0,168588.0,433146.0,466821.0,142801.0,4313966.0,585833.0,986496.0,210.0,141.0,6042543.0,2347047.0,8153253.64,34740809.0,85529941.0,60135375.0,125232293.0,-1,-0.5372243653053511,True
5882,210544632.0,26467423.0,11086568.5,15380854.5,184077209.0,184077209.0,197588151.0,0.0,0.0,3002155.0,0.0,189110.0,269270.0,5645.0,4829.0,7287735.0,173580.5,10.0,10.0,898270.0,383007.0,1233701.08,42710443.0,26761829.0,34736136.0,184077209.0,-1,-0.5368523157471768,True
8952,116035810.0,48312286.0,12574528.0,35737758.0,67723524.0,67723524.0,82316416.0,0.0,325911.0,1165940.0,1191053.0,3854210.0,183201.0,113957.0,3099632.0,5274.0,453878.0,131.0,129.0,4530802.0,1943189.0,6346349.84,29700362.0,51340136.0,40520249.0,67723524.0,-1,-0.5367731566880249,True
6224,88006168.96,41371734.0,15092690.5,26279043.5,46640145.0,46640145.0,64409950.0,0.0,0.0,3039813.0,0.0,448398.0,0.0,23629.0,33120.0,9561383.0,1770206.5,166.0,158.0,9625333.0,4036774.0,13204348.32,117538.0,180484.0,149011.0,46640145.0,-1,-0.5359998217774292,True
5933,157384067.5,29621185.0,10494033.5,19127151.5,127321433.0,127782287.0,140798885.0,0.0,0.0,101034.0,4999351.0,1611313.0,17817.0,52671.0,1741126.0,783951.0,757006.5,67.0,66.0,2565077.0,1063316.0,3548053.12,15346410.0,111608674.0,63477542.0,127321433.0,-1,-0.5353902225514667,True
6477,193039695.2,19659415.0,17608502.5,2050912.5,173385964.0,173385964.0,193379074.0,0.0,0.0,1772299.0,0.0,444000.0,67570.0,316590.0,11116414.0,3338791.0,214542.5,53.0,52.0,3165063.0,1248860.0,4323418.96,5756147.0,23482233.0,14619190.0,173385964.0,-1,-0.5342441059622369,True
